Type,kittiSeq,vehicleId,valSeqNo,Augmentation,Seq Loss
Validation,11,0,33,False,9.844671695652206
Validation,11,35,37,False,2.1272497632494494
Validation,57,1,42,False,1.2727922061357855
Validation,57,1,43,False,2.705907061900445
Training,4,2,1,False,19.292122430359434
Training,4,2,2,False,1.703717963290197
Training,4,2,3,False,1.7457965904894561
Training,4,2,4,False,2.7891935454079846
Training,8,8,6,False,7.573259414308278
Training,8,8,7,False,2.5172364463705845
Training,8,8,8,False,25.045411934563624
Training,8,8,9,False,2.091917351686636
Training,8,8,10,False,8.043211254019429
Training,8,13,11,False,12.880608780250503
Training,8,13,12,False,2.258351309417881
Training,8,13,13,False,1.1414213562373097
Training,20,0,21,False,11.597589365415732
Training,20,0,22,False,4.078900896405305
Training,20,3,24,False,1.3616152783740212
Training,20,5,25,False,6.470384853028466
Training,20,5,26,False,4.701953822687855
Training,20,7,27,False,5.125
Training,20,9,28,False,1.1016123775561497
Training,20,12,30,False,4.873372892419525
Training,20,12,31,False,5.590746233726899
Training,20,12,32,False,0.882842712474619
Training,20,12,33,False,1.679845129063694
Training,20,12,34,False,1.5950296043962244
Training,20,12,35,False,1.0285533905932738
Training,20,12,36,False,5.789544634760455
Training,20,12,37,False,10.152841412530353
Training,20,12,38,False,5.938762105223009
Training,20,13,39,False,0.980165768149423
Training,20,13,40,False,1.8035075936322023
Training,20,15,41,False,3.086181620618344
Training,20,16,42,False,1.9535789756789306
Training,20,16,43,False,1.5198652866557372
Training,20,16,44,False,2.918978230045851
Training,20,19,45,False,7.410596889218257
Training,20,55,49,False,2.887432326566656
Training,20,122,57,False,40.45284965546303
Training,84,2,58,False,1.8326783947341319
Training,84,3,59,False,0.9207106781186548
Training,84,5,60,False,4.520849420447178
Training,84,14,64,False,3.0115170876687993
Training,84,14,65,False,7.43770228718491
Training,84,48,69,False,1.4848773732340486
Training,5,31,77,False,2.6114650769367347
Training,9,16,82,False,5.969812693747208
Training,6,12,97,False,16.293497077388555
Training,10,0,98,False,4.397279710979028
Training,10,0,99,False,1.0303300858899107
Training,10,0,100,False,3.1012433341815346
Training,10,0,101,False,1.6475129585009483
Training,18,1,105,False,1.7830874728664043
Training,18,2,106,False,7.903080469459485
Training,18,2,107,False,1.7542497066683231
Training,18,2,108,False,2.413598921735201
Training,18,2,109,False,1.907161893708625
Training,18,3,110,False,1.3571173788760214
Training,18,3,111,False,4.455330374987449
Training,18,3,112,False,1.7110007957663584
Training,18,3,113,False,4.069852447438279
Training,18,6,114,False,5.668554580421338
Training,18,16,115,False,3.897831029005281
Training,3,0,120,False,2.101986663729381
Training,3,1,121,False,11.33034412508887
Training,7,11,124,False,11.554585881857586
Training,11,0,138,False,8.463650859387794
Training,11,0,139,False,1.5990905440980565
Training,11,0,140,False,2.5091573419129745
Training,11,0,141,False,15.62718179908821
Training,11,28,145,False,6.4575078421666685
Training,11,39,149,False,12.613236741520563
Training,11,43,151,False,3.568494320967349
Training,11,51,153,False,17.71290571867428
Training,15,2,154,False,7.946417681811707
Training,15,18,156,False,6.388727517398406
Training,19,42,159,False,18.029244384409957
Training,19,63,161,False,2.741674278803095
Training,19,72,162,False,2.597692397150376
Training,19,88,164,False,7.324712610561818
Training,57,1,165,False,0.0
Training,57,1,166,False,0.0
Training,57,1,167,False,0.0
Training,57,3,170,False,0.975
Training,57,8,173,False,0.1
Training,57,10,176,False,0.0
Training,57,10,177,False,0.9251948456566079
Validation,8,8,0,False,3.711144424935256
Validation,12,1,2,False,38.599675139570834
Validation,20,0,4,False,6.601657353685004
Validation,20,4,5,False,3.3146422306748113
Validation,20,13,6,False,3.8632351566548264
Validation,20,46,7,False,7.720082296270066
Validation,20,122,9,False,17.90916657265126
Validation,20,122,10,False,1.0
Validation,5,31,16,False,1.710860286873657
Validation,18,6,25,False,5.1203355262623145
Validation,18,6,26,False,9.642880486832372
Validation,7,22,30,False,4.318837870741648
Validation,11,0,33,False,10.56496572596297
Validation,11,35,37,False,1.7543217675025944
Validation,57,1,42,False,1.0
Validation,57,1,43,False,2.65
Training,4,2,1,False,18.515828618197936
Training,4,2,2,False,1.5693174758686337
Training,4,2,3,False,1.7457965904894561
Training,4,2,4,False,2.2117266951585846
Training,8,8,6,False,8.821670878153181
Training,8,8,7,False,3.8964295621978935
Training,8,8,8,False,13.550422053961778
Training,8,8,9,False,1.2092907722902813
Training,8,8,10,False,12.050828726420548
Training,8,13,11,False,24.27131242726042
Training,8,13,12,False,4.984595305959445
Training,8,13,13,False,1.029672814927961
Training,20,0,21,False,10.571957643860085
Training,20,0,22,False,4.274619590163528
Training,20,3,24,False,2.8309533080440485
Training,20,5,25,False,4.645748506650295
Training,20,5,26,False,4.664557132884927
Training,20,7,27,False,5.0
Training,20,9,28,False,3.043149660627853
Training,20,12,30,False,2.469804101073231
Training,20,12,31,False,15.072661116130893
Training,20,12,32,False,3.545039081075335
Training,20,12,33,False,1.0325140769936443
Training,20,12,34,False,2.38120556616983
Training,20,12,35,False,0.8414213562373096
Training,20,12,36,False,3.2977710107592477
Training,20,12,37,False,2.795869943726795
Training,20,12,38,False,2.451793529204828
Training,20,13,39,False,1.6373512096620928
Training,20,13,40,False,2.6842150257251576
Training,20,15,41,False,1.6432236366196034
Training,20,16,42,False,2.731211025087873
Training,20,16,43,False,1.3658471353081918
Training,20,16,44,False,2.7805568608325855
Training,20,19,45,False,11.592689744801083
Training,20,55,49,False,3.950640454001095
Training,20,122,57,False,21.20151127473858
Training,84,2,58,False,1.8492817875326808
Training,84,3,59,False,0.5164213562373094
Training,84,5,60,False,1.1320493162393728
Training,84,14,64,False,3.21729301329607
Training,84,14,65,False,6.85695735486677
Training,84,48,69,False,20.378119692733623
Training,5,31,77,False,2.3521761811337436
Training,9,16,82,False,9.833152740520552
Training,6,12,97,False,21.607409084703
Training,10,0,98,False,2.210259009337002
Training,10,0,99,False,0.9139635872182421
Training,10,0,100,False,4.0643893423872814
Training,10,0,101,False,1.7851269568798145
Training,18,1,105,False,1.7551244583228969
Training,18,2,106,False,11.467373426758035
Training,18,2,107,False,3.4656896084303113
Training,18,2,108,False,1.0969263575571813
Training,18,2,109,False,0.4
Training,18,3,110,False,1.7226803891566917
Training,18,3,111,False,3.1955225576176867
Training,18,3,112,False,1.7565592253558804
Training,18,3,113,False,2.2983867973874927
Training,18,6,114,False,2.2412145609458305
Training,18,16,115,False,2.860432640447853
Training,3,0,120,False,2.7408389607793198
Training,3,1,121,False,23.85996382265278
Training,7,11,124,False,3.261586510644699
Training,11,0,138,False,15.494925108879476
Training,11,0,139,False,2.02231384880142
Training,11,0,140,False,3.5290070077290734
Training,11,0,141,False,2.3241881900179844
Training,11,28,145,False,4.271324487568463
Training,11,39,149,False,25.848291127983526
Training,11,43,151,False,27.722054555874685
Training,11,51,153,False,13.584024770794676
Training,15,2,154,False,3.723358568829351
Training,15,18,156,False,8.41606565018633
Training,19,42,159,False,31.20640849097207
Training,19,63,161,False,2.4022871944548365
Training,19,72,162,False,2.688488603210917
Training,19,88,164,False,8.34098914730532
Training,57,1,165,False,0.5
Training,57,1,166,False,0.0
Training,57,1,167,False,0.0
Training,57,3,170,False,0.4368033988749895
Training,57,8,173,False,0.13090169943749475
Training,57,10,176,False,1.0
Training,57,10,177,False,1.3559016994374946
Validation,8,8,0,False,5.002251402870392
Validation,12,1,2,False,37.11689508346249
Validation,20,0,4,False,4.55
Validation,20,4,5,False,2.8397704985447314
Validation,20,13,6,False,6.029858750680501
Validation,20,46,7,False,3.395932060191001
Validation,20,122,9,False,5.823570023818472
Validation,20,122,10,False,1.815740282514879
Validation,5,31,16,False,1.752445960851454
Validation,18,6,25,False,2.6700498133980366
Validation,18,6,26,False,3.1626582660582505
Validation,7,22,30,False,6.7005777329518565
Validation,11,0,33,False,10.459979579164173
Validation,11,35,37,False,5.6601518461660945
Validation,57,1,42,False,1.4038582233137678
Validation,57,1,43,False,3.130171130612373
Training,4,2,1,False,13.775309167798454
Training,4,2,2,False,1.262132034355964
Training,4,2,3,False,1.7457965904894561
Training,4,2,4,False,2.380553128480261
Training,8,8,6,False,13.46625546670432
Training,8,8,7,False,3.6845078524496393
Training,8,8,8,False,23.21048185317454
Training,8,8,9,False,5.233394029419856
Training,8,8,10,False,7.189057345923755
Training,8,13,11,False,15.638971709720007
Training,8,13,12,False,1.2650281539872885
Training,8,13,13,False,2.734439202959741
Training,20,0,21,False,8.432412717801219
Training,20,0,22,False,3.5204871785058898
Training,20,3,24,False,1.156889941329349
Training,20,5,25,False,5.379301120849685
Training,20,5,26,False,11.632221341539903
Training,20,7,27,False,1.173935433230954
Training,20,9,28,False,1.6698228091047458
Training,20,12,30,False,3.228268672765867
Training,20,12,31,False,1.1521601883432528
Training,20,12,32,False,0.682842712474619
Training,20,12,33,False,1.589563393233017
Training,20,12,34,False,1.4978708664619074
Training,20,12,35,False,0.9828975700402601
Training,20,12,36,False,1.3260967892986715
Training,20,12,37,False,15.991486175058725
Training,20,12,38,False,2.045131025422151
Training,20,13,39,False,2.2656997388177613
Training,20,13,40,False,2.4450713183672654
Training,20,15,41,False,6.440768504236074
Training,20,16,42,False,2.635148920237023
Training,20,16,43,False,0.9283890728527865
Training,20,16,44,False,4.738349233905459
Training,20,19,45,False,13.44756650032188
Training,20,55,49,False,2.6285524512203153
Training,20,122,57,False,11.90346730788391
Training,84,2,58,False,11.057296007296316
Training,84,3,59,False,1.5417502466747202
Training,84,5,60,False,1.2320493162393729
Training,84,14,64,False,12.72445557486823
Training,84,14,65,False,10.282636323380888
Training,84,48,69,False,38.72299569011767
Training,5,31,77,False,2.5618033988749893
Training,9,16,82,False,11.7383990582509
Training,6,12,97,False,48.489623249555585
Training,10,0,98,False,1.2431217266567542
Training,10,0,99,False,1.090685424949238
Training,10,0,100,False,2.117682842665578
Training,10,0,101,False,1.93904929259783
Training,18,1,105,False,2.08544266973188
Training,18,2,106,False,2.293446050655324
Training,18,2,107,False,2.631851468558549
Training,18,2,108,False,1.9252502301112888
Training,18,2,109,False,0.898606797749979
Training,18,3,110,False,1.6960941711652704
Training,18,3,111,False,3.323665914108929
Training,18,3,112,False,1.6233612123018362
Training,18,3,113,False,2.9041018141009287
Training,18,6,114,False,3.7122174421076624
Training,18,16,115,False,6.02456955828322
Training,3,0,120,False,2.6391881191195634
Training,3,1,121,False,41.010285914554835
Training,7,11,124,False,5.3237587557640875
Training,11,0,138,False,3.2751053725728
Training,11,0,139,False,1.836975713010722
Training,11,0,140,False,2.3561757323092642
Training,11,0,141,False,2.3290573816547857
Training,11,28,145,False,2.0992232145813206
Training,11,39,149,False,10.117773893057022
Training,11,43,151,False,5.058096586066182
Training,11,51,153,False,3.383021120808104
Training,15,2,154,False,4.783477522805958
Training,15,18,156,False,6.685962229035638
Training,19,42,159,False,14.227662365392499
Training,19,63,161,False,2.180305066563985
Training,19,72,162,False,7.057109550125432
Training,19,88,164,False,5.404154985028689
Training,57,1,165,False,0.0
Training,57,1,166,False,0.0
Training,57,1,167,False,0.0
Training,57,3,170,False,0.9103553390593273
Training,57,8,173,False,0.2
Training,57,10,176,False,0.0
Training,57,10,177,False,1.509262318554811
Validation,8,8,0,False,2.7084477858082936
Validation,12,1,2,False,36.38129783883748
Validation,20,0,4,False,3.9571937035862645
Validation,20,4,5,False,5.235997524962049
Validation,20,13,6,False,4.958768540470887
Validation,20,46,7,False,12.450551488533122
Validation,20,122,9,False,13.150216743466405
Validation,20,122,10,False,1.1503048327204939
Validation,5,31,16,False,1.710860286873657
Validation,18,6,25,False,7.5315864816429805
Validation,18,6,26,False,1.6973779132404452
Validation,7,22,30,False,33.880422656541
Validation,11,0,33,False,4.0089183237255765
Validation,11,35,37,False,0.9871320343559642
Validation,57,1,42,False,0.0
Validation,57,1,43,False,2.6437750275444807
Training,4,2,1,False,3.651544728690989
Training,4,2,2,False,1.7773247610401761
Training,4,2,3,False,1.6441842129333069
Training,4,2,4,False,1.9891066280909306
Training,8,8,6,False,4.4240720328370475
Training,8,8,7,False,5.882857580990431
Training,8,8,8,False,22.379085367246482
Training,8,8,9,False,2.6736137164404945
Training,8,8,10,False,9.271968186673421
Training,8,13,11,False,33.34218896543617
Training,8,13,12,False,3.247014380656707
Training,8,13,13,False,1.1875155274025802
Training,20,0,21,False,3.0239434851635734
Training,20,0,22,False,3.1743645494413846
Training,20,3,24,False,5.1151128158245855
Training,20,5,25,False,4.184611406428217
Training,20,5,26,False,3.0376715374281846
Training,20,7,27,False,4.879672814927962
Training,20,9,28,False,1.2353553390593273
Training,20,12,30,False,6.341254792556311
Training,20,12,31,False,13.828211816806506
Training,20,12,32,False,2.1485427333109532
Training,20,12,33,False,1.961963639760134
Training,20,12,34,False,1.9528559252505961
Training,20,12,35,False,1.273703052853818
Training,20,12,36,False,10.479777727732147
Training,20,12,37,False,2.230022548360048
Training,20,12,38,False,6.216735475280241
Training,20,13,39,False,1.2085548410022096
Training,20,13,40,False,3.8424354986695612
Training,20,15,41,False,0.8371320343559642
Training,20,16,42,False,3.360670769469295
Training,20,16,43,False,1.9250003108032956
Training,20,16,44,False,3.2343381408409604
Training,20,19,45,False,7.6621733613470155
Training,20,55,49,False,2.736626844411161
Training,20,122,57,False,22.00183015321216
Training,84,2,58,False,0.3164213562373095
Training,84,3,59,False,0.1
Training,84,5,60,False,3.520346559061541
Training,84,14,64,False,4.694264091854767
Training,84,14,65,False,2.530287917576095
Training,84,48,69,False,1.2052594158717287
Training,5,31,77,False,3.3015692180939142
Training,9,16,82,False,6.352873109212605
Training,6,12,97,False,47.132186622469064
Training,10,0,98,False,1.0928694160529715
Training,10,0,99,False,1.1860674675869178
Training,10,0,100,False,1.7731112432342884
Training,10,0,101,False,3.3046609144767
Training,18,1,105,False,1.9117795961145085
Training,18,2,106,False,4.622552928924101
Training,18,2,107,False,4.396274856247788
Training,18,2,108,False,1.4151924717277757
Training,18,2,109,False,0.3
Training,18,3,110,False,1.1326783947341315
Training,18,3,111,False,2.2871868919216056
Training,18,3,112,False,1.485057758383513
Training,18,3,113,False,3.7247471310496807
Training,18,6,114,False,3.0009447921401553
Training,18,16,115,False,2.1814787776342435
Training,3,0,120,False,2.364526081604113
Training,3,1,121,False,2.380124295992739
Training,7,11,124,False,4.639690473824056
Training,11,0,138,False,1.86625182982106
Training,11,0,139,False,1.5621360325535871
Training,11,0,140,False,1.961680733629136
Training,11,0,141,False,2.616656318802041
Training,11,28,145,False,1.2826651896631245
Training,11,39,149,False,5.067395489585467
Training,11,43,151,False,7.585746180712721
Training,11,51,153,False,34.74951955227249
Training,15,2,154,False,13.185842485479203
Training,15,18,156,False,9.466639677127791
Training,19,42,159,False,12.427346180163942
Training,19,63,161,False,2.0123899998187573
Training,19,72,162,False,2.5735801549214647
Training,19,88,164,False,1.1737030528538182
Training,57,1,165,False,5.1235687119537685
Training,57,1,166,False,0.6010407640085654
Training,57,1,167,False,0.0
Training,57,3,170,False,0.35
Training,57,8,173,False,2.1204145201237408
Training,57,10,176,False,0.0
Training,57,10,177,False,0.425
Validation,8,8,0,False,2.92473051682716
Validation,12,1,2,False,36.348065571240305
Validation,20,0,4,False,3.933118253451815
Validation,20,4,5,False,1.7609031498464305
Validation,20,13,6,False,6.621705822200491
Validation,20,46,7,False,2.639817285096641
Validation,20,122,9,False,17.54077341648554
Validation,20,122,10,False,0.15
Validation,5,31,16,False,1.710860286873657
Validation,18,6,25,False,3.6812596541290348
Validation,18,6,26,False,10.216601637055746
Validation,7,22,30,False,26.59858283511832
Validation,11,0,33,False,18.160623036255586
Validation,11,35,37,False,2.015339897002929
Validation,57,1,42,False,0.6
Validation,57,1,43,False,1.9503904601441484
Training,4,2,1,False,17.364306610426222
Training,4,2,2,False,1.3885800941716266
Training,4,2,3,False,1.848528392380293
Training,4,2,4,False,2.025
Training,8,8,6,False,5.5569982507338676
Training,8,8,7,False,4.511260865323338
Training,8,8,8,False,24.275711779478847
Training,8,8,9,False,4.98357126137752
Training,8,8,10,False,10.884491393413004
Training,8,13,11,False,7.740894868826558
Training,8,13,12,False,1.5937056006425048
Training,8,13,13,False,2.0119252390644853
Training,20,0,21,False,4.452540483730765
Training,20,0,22,False,8.94502949275917
Training,20,3,24,False,2.939188547773209
Training,20,5,25,False,2.1258189813209034
Training,20,5,26,False,2.3514896376918095
Training,20,7,27,False,5.6341549091496175
Training,20,9,28,False,12.119113263615295
Training,20,12,30,False,6.504329617325138
Training,20,12,31,False,11.917889479160243
Training,20,12,32,False,4.46180339887499
Training,20,12,33,False,1.2542761168103378
Training,20,12,34,False,2.3349814103397177
Training,20,12,35,False,1.172309850603797
Training,20,12,36,False,1.5074377521164521
Training,20,12,37,False,6.118629642473282
Training,20,12,38,False,7.240285546177892
Training,20,13,39,False,11.229041246847828
Training,20,13,40,False,1.6500310548051602
Training,20,15,41,False,4.582653155071908
Training,20,16,42,False,2.2917890926782443
Training,20,16,43,False,9.511615556104811
Training,20,16,44,False,2.549188189464277
Training,20,19,45,False,31.55659259436594
Training,20,55,49,False,4.329349204989303
Training,20,122,57,False,15.529215900812144
Training,84,2,58,False,1.6148506311757937
Training,84,3,59,False,0.4207106781186548
Training,84,5,60,False,0.9
Training,84,14,64,False,40.12448896684638
Training,84,14,65,False,2.0968609517266152
Training,84,48,69,False,1.3092775672192736
Training,5,31,77,False,1.9466514996290543
Training,9,16,82,False,4.11358588375177
Training,6,12,97,False,18.640671486563058
Training,10,0,98,False,2.1728171766207316
Training,10,0,99,False,1.3594550900307685
Training,10,0,100,False,4.122204612258264
Training,10,0,101,False,1.668820519199937
Training,18,1,105,False,2.6803447694886784
Training,18,2,106,False,3.0038590381136294
Training,18,2,107,False,3.0437858485451263
Training,18,2,108,False,0.9326783947341317
Training,18,2,109,False,0.46196771661547686
Training,18,3,110,False,1.3477453388780845
Training,18,3,111,False,2.349193013271965
Training,18,3,112,False,1.6725290259099252
Training,18,3,113,False,2.7562076736473293
Training,18,6,114,False,3.1651056473822763
Training,18,16,115,False,4.304651893318068
Training,3,0,120,False,2.853860385095623
Training,3,1,121,False,3.4378105874009344
Training,7,11,124,False,3.826599115815303
Training,11,0,138,False,1.7346833975917952
Training,11,0,139,False,1.3866540685306854
Training,11,0,140,False,2.1828004898800635
Training,11,0,141,False,2.6644000062683504
Training,11,28,145,False,3.58195196119127
Training,11,39,149,False,12.357768889353391
Training,11,43,151,False,4.923398458412352
Training,11,51,153,False,4.512927315245631
Training,15,2,154,False,4.104631200253273
Training,15,18,156,False,9.973322453835692
Training,19,42,159,False,4.494260272055473
Training,19,63,161,False,2.5903146219375075
Training,19,72,162,False,2.3697029031389283
Training,19,88,164,False,1.3089621368093063
Training,57,1,165,False,0.0
Training,57,1,166,False,0.0
Training,57,1,167,False,0.0
Training,57,3,170,False,0.575
Training,57,8,173,False,1.0
Training,57,10,176,False,0.22677669529663688
Training,57,10,177,False,0.4853553390593274
Validation,8,8,0,False,3.0897586708144487
Validation,12,1,2,False,36.40794670100307
Validation,20,0,4,False,1.7811208747436234
Validation,20,4,5,False,1.914618250798658
Validation,20,13,6,False,22.51843670037711
Validation,20,46,7,False,2.718432096250229
Validation,20,122,9,False,3.244997732805598
Validation,20,122,10,False,1.519786626329615
Validation,5,31,16,False,1.710860286873657
Validation,18,6,25,False,6.196128129623412
Validation,18,6,26,False,3.998848794610182
Validation,7,22,30,False,3.1929260054210222
Validation,11,0,33,False,3.961502347360323
Validation,11,35,37,False,1.9427050983124843
Validation,57,1,42,False,1.3477922061357854
Validation,57,1,43,False,3.094815791553046
Training,4,2,1,False,9.496325459471183
Training,4,2,2,False,2.127379618605817
Training,4,2,3,False,1.7457965904894561
Training,4,2,4,False,1.948013907334596
Training,8,8,6,False,4.882663794562381
Training,8,8,7,False,6.758384543434443
Training,8,8,8,False,4.781651936392659
Training,8,8,9,False,1.2050563079745769
Training,8,8,10,False,2.3383513322434686
Training,8,13,11,False,15.568990675520348
Training,8,13,12,False,2.1036241100360047
Training,8,13,13,False,2.17429368386002
Training,20,0,21,False,2.158062198584043
Training,20,0,22,False,4.446201152329233
Training,20,3,24,False,3.00933319128944
Training,20,5,25,False,4.136511147677763
Training,20,5,26,False,2.8597658812547992
Training,20,7,27,False,2.869349064598671
Training,20,9,28,False,2.2832975678474625
Training,20,12,30,False,2.265128027540105
Training,20,12,31,False,19.12218776581036
Training,20,12,32,False,2.479910765473715
Training,20,12,33,False,1.3973098506037969
Training,20,12,34,False,1.6186364021462034
Training,20,12,35,False,1.0524888238242274
Training,20,12,36,False,2.673558475744735
Training,20,12,37,False,2.352158743436572
Training,20,12,38,False,2.622276090989268
Training,20,13,39,False,6.8016534082300435
Training,20,13,40,False,1.569507378694778
Training,20,15,41,False,1.285738832105943
Training,20,16,42,False,1.8084973760550347
Training,20,16,43,False,2.0939379810196406
Training,20,16,44,False,1.8704059710619496
Training,20,19,45,False,3.3544154593073614
Training,20,55,49,False,2.6357519766838813
Training,20,122,57,False,21.280963490750676
Training,84,2,58,False,20.69309821306748
Training,84,3,59,False,0.225
Training,84,5,60,False,0.30590169943749473
Training,84,14,64,False,13.519860083567659
Training,84,14,65,False,11.108292917102366
Training,84,48,69,False,9.473737265793574
Training,5,31,77,False,1.374580666846361
Training,9,16,82,False,11.229918813435878
Training,6,12,97,False,29.039215298483914
Training,10,0,98,False,1.5602220761240004
Training,10,0,99,False,1.0535533905932737
Training,10,0,100,False,3.508667896967098
Training,10,0,101,False,1.0198104290900958
Training,18,1,105,False,1.8978671790675805
Training,18,2,106,False,2.438159000098969
Training,18,2,107,False,4.447844108725652
Training,18,2,108,False,1.612622380195893
Training,18,2,109,False,0.95
Training,18,3,110,False,1.3995900968113697
Training,18,3,111,False,2.3139675854158654
Training,18,3,112,False,1.4566686855307265
Training,18,3,113,False,2.138330821329156
Training,18,6,114,False,3.314855857241686
Training,18,16,115,False,10.31500238621168
Training,3,0,120,False,2.155195351432703
Training,3,1,121,False,1.8743445113632262
Training,7,11,124,False,4.235698164259811
Training,11,0,138,False,1.6404035760201725
Training,11,0,139,False,2.387653229469166
Training,11,0,140,False,1.677836053389921
Training,11,0,141,False,2.756210064228038
Training,11,28,145,False,3.4599875601616596
Training,11,39,149,False,4.8713012322144476
Training,11,43,151,False,6.650061887626002
Training,11,51,153,False,3.453911016351758
Training,15,2,154,False,4.072253734728418
Training,15,18,156,False,9.201933431728637
Training,19,42,159,False,4.385479321772527
Training,19,63,161,False,2.8189454128491755
Training,19,72,162,False,2.939797941479313
Training,19,88,164,False,1.1237711154904664
Training,57,1,165,False,2.1298373876248844
Training,57,1,166,False,0.7363961030678927
Training,57,1,167,False,0.0
Training,57,3,170,False,0.225
Training,57,8,173,False,2.6011574762280913
Training,57,10,176,False,0.0
Training,57,10,177,False,0.375
Validation,8,8,0,False,2.9247305168271605
Validation,12,1,2,False,36.4556664547955
Validation,20,0,4,False,6.132889201936159
Validation,20,4,5,False,5.133790782767958
Validation,20,13,6,False,3.059290409442954
Validation,20,46,7,False,3.0044140148139356
Validation,20,122,9,False,18.078018865864383
Validation,20,122,10,False,1.4142135623730951
Validation,5,31,16,False,1.7709996983866076
Validation,18,6,25,False,6.392404804936089
Validation,18,6,26,False,8.7
Validation,7,22,30,False,34.011190065325
Validation,11,0,33,False,23.835414561244292
Validation,11,35,37,False,1.4677050983124844
Validation,57,1,42,False,1.3788582233137678
Validation,57,1,43,False,2.715685424949238
Training,4,2,1,False,18.765343017749025
Training,4,2,2,False,1.2901924717277757
Training,4,2,3,False,1.8336645561334919
Training,4,2,4,False,2.1746811424563868
Training,8,8,6,False,6.366721402634901
Training,8,8,7,False,6.783384543434442
Training,8,8,8,False,15.219359664498763
Training,8,8,9,False,4.396996674618096
Training,8,8,10,False,2.30595732350235
Training,8,13,11,False,13.201583454413512
Training,8,13,12,False,2.0624358970490655
Training,8,13,13,False,1.4103315362988464
Training,20,0,21,False,3.354611270414997
Training,20,0,22,False,3.3582418660229303
Training,20,3,24,False,4.49133335746071
Training,20,5,25,False,2.085014764497339
Training,20,5,26,False,2.1249964427360135
Training,20,7,27,False,1.698345923156308
Training,20,9,28,False,2.1368870137920175
Training,20,12,30,False,2.14160299682291
Training,20,12,31,False,8.07168087781243
Training,20,12,32,False,4.205050385009237
Training,20,12,33,False,1.285738832105943
Training,20,12,34,False,2.600556855522753
Training,20,12,35,False,2.126831552862278
Training,20,12,36,False,1.411122325152559
Training,20,12,37,False,9.196281924832714
Training,20,12,38,False,5.375492583821502
Training,20,13,39,False,2.1103036546349516
Training,20,13,40,False,3.6103564421752607
Training,20,15,41,False,3.088133694188928
Training,20,16,42,False,2.795809510587796
Training,20,16,43,False,8.000504360551655
Training,20,16,44,False,2.638270916634851
Training,20,19,45,False,24.55469446560981
Training,20,55,49,False,9.287426927461837
Training,20,122,57,False,14.975746841505174
Training,84,2,58,False,1.8664955948186885
Training,84,3,59,False,0.1
Training,84,5,60,False,1.0776637392541886
Training,84,14,64,False,3.516545071052407
Training,84,14,65,False,19.195024656872523
Training,84,48,69,False,1.4506026683527442
Training,5,31,77,False,1.5830874728664046
Training,9,16,82,False,22.562733521282784
Training,6,12,97,False,16.616142734419043
Training,10,0,98,False,1.702691931721379
Training,10,0,99,False,1.4068330032712137
Training,10,0,100,False,1.9435976997012105
Training,10,0,101,False,2.218980203347136
Training,18,1,105,False,2.304537695048972
Training,18,2,106,False,2.1387312068411064
Training,18,2,107,False,2.116913483619354
Training,18,2,108,False,1.5295084971874737
Training,18,2,109,False,0.275
Training,18,3,110,False,1.3317418822246505
Training,18,3,111,False,2.110038312749439
Training,18,3,112,False,1.1345099475964096
Training,18,3,113,False,2.228014196173941
Training,18,6,114,False,3.8951156223732766
Training,18,16,115,False,2.5811924242574293
Training,3,0,120,False,2.693526317654482
Training,3,1,121,False,1.563228823654636
Training,7,11,124,False,4.182539485331974
Training,11,0,138,False,2.2659079015127976
Training,11,0,139,False,4.362389875790967
Training,11,0,140,False,2.1774353570746756
Training,11,0,141,False,1.7117702583277237
Training,11,28,145,False,23.351604912443243
Training,11,39,149,False,5.8501169546948315
Training,11,43,151,False,47.06908319846942
Training,11,51,153,False,6.426953158879206
Training,15,2,154,False,12.199429092430721
Training,15,18,156,False,9.115873646793373
Training,19,42,159,False,3.7625463793506
Training,19,63,161,False,1.5006989234565833
Training,19,72,162,False,2.570655674284199
Training,19,88,164,False,8.308921775589276
Training,57,1,165,False,0.0
Training,57,1,166,False,0.0
Training,57,1,167,False,0.0
Training,57,3,170,False,0.5
Training,57,8,173,False,0.15
Training,57,10,176,False,0.1
Training,57,10,177,False,1.0020690632574554
Validation,8,8,0,False,1.8475572183771163
Validation,12,1,2,False,36.40794670100307
Validation,20,0,4,False,1.9539371385963258
Validation,20,4,5,False,2.714834563766817
Validation,20,13,6,False,2.7429898321539734
Validation,20,46,7,False,2.5355357324796826
Validation,20,122,9,False,11.990125180441984
Validation,20,122,10,False,0.0
Validation,5,31,16,False,1.4015885747956687
Validation,18,6,25,False,3.6232593900506584
Validation,18,6,26,False,8.432227882262017
Validation,7,22,30,False,20.492066911921505
Validation,11,0,33,False,3.300767468857528
Validation,11,35,37,False,1.3902473292934168
Validation,57,1,42,False,1.2374368670764582
Validation,57,1,43,False,2.8473284181377543
Training,4,2,1,False,2.8349443735845115
Training,4,2,2,False,0.8707106781186548
Training,4,2,3,False,1.0449747468305834
Training,4,2,4,False,1.7872040951902353
Training,8,8,6,False,19.853774750705746
Training,8,8,7,False,5.447704536098576
Training,8,8,8,False,4.943725268906729
Training,8,8,9,False,1.9172655372220881
Training,8,8,10,False,6.200779823829297
Training,8,13,11,False,24.18181493190982
Training,8,13,12,False,1.7847930510613055
Training,8,13,13,False,1.9422951951238538
Training,20,0,21,False,2.2612543334450805
Training,20,0,22,False,3.5931523514926673
